exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},19,3.933619,0.6729,0.366,0.00034549
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},18,4.070528,0.6622,0.4055,0.00019802
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},20,4.041937,0.6405,0.4115,0.00029663
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},19,4.007998,0.665,0.4289,0.00017275
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},21,3.833805,0.6516,0.4402,0.00025
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},20,4.134679,0.6586,0.402,0.00014832
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},22,4.06744,0.6506,0.3987,0.00020611
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},21,3.987597,0.6775,0.4365,0.000125
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},23,3.808374,0.673,0.4275,0.00016543
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},22,4.039838,0.6722,0.4351,0.00010305
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},24,3.83203,0.6689,0.4339,0.00012843
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},23,4.093602,0.6676,0.4261,8.272e-05
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},25,3.908655,0.6758,0.4075,9.549e-05
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},24,4.047307,0.6739,0.4222,6.421e-05
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},26,3.902774,0.6767,0.4028,6.699e-05
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},25,4.19442,0.6743,0.407,4.775e-05
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},27,3.896988,0.6757,0.4136,4.323e-05
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},26,4.14697,0.671,0.4179,3.349e-05
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},28,3.89481,0.674,0.4208,2.447e-05
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},27,4.224306,0.6688,0.4122,2.161e-05
143,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.1,3,2,{},29,3.945086,0.6691,0.409,1.093e-05
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},28,4.216156,0.67,0.4097,1.224e-05
144,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.1,3,2,{},29,4.274983,0.6556,0.4108,5.46e-06
