exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",8,4.467768,0.6268,0.2888,0.00087157
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},5,6.779274,0.567,0.0866,0.00095677
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},6,4.14467,0.6193,0.3926,0.00093301
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},6,4.180757,0.5999,0.2093,0.00093301
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},7,4.629068,0.6492,0.4275,0.00090451
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",9,2.648319,0.6456,0.4134,0.00083457
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",9,4.886431,0.6038,0.3133,0.00083457
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},8,2.617007,0.6594,0.3962,0.00087157
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},6,5.838354,0.6048,0.1945,0.00093301
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},7,3.442417,0.622,0.4288,0.00090451
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},7,4.289183,0.6357,0.3798,0.00090451
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},8,4.3523,0.6583,0.4703,0.00087157
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",10,2.883151,0.6037,0.3511,0.00079389
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},9,3.125561,0.6093,0.328,0.00083457
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",10,4.347842,0.6326,0.3026,0.00079389
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},7,5.521155,0.6039,0.3533,0.00090451
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},8,3.095248,0.6647,0.4588,0.00087157
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},8,3.87114,0.6461,0.4351,0.00087157
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},9,4.303853,0.6748,0.463,0.00083457
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",11,3.217633,0.6154,0.1889,0.00075
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},10,2.648928,0.6087,0.4475,0.00079389
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",11,6.043616,0.5691,0.0941,0.00075
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},8,4.976506,0.6334,0.3399,0.00087157
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},9,3.012051,0.6744,0.4665,0.00083457
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},9,4.315861,0.6151,0.3671,0.00083457
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},10,6.810885,0.5698,0.1128,0.00079389
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",12,2.746681,0.627,0.39,0.00070337
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",12,4.042531,0.6233,0.4232,0.00070337
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},11,2.775549,0.6313,0.3591,0.00075
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},9,5.398268,0.5817,0.3411,0.00083457
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},10,3.769901,0.5816,0.3246,0.00079389
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},10,4.63022,0.5628,0.3412,0.00079389
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},11,4.365458,0.6736,0.44,0.00075
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",13,2.802546,0.6139,0.4107,0.00065451
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",13,3.988647,0.6304,0.4285,0.00065451
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},12,2.781978,0.6194,0.3717,0.00070337
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},10,6.32094,0.5797,0.1556,0.00079389
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},11,3.229168,0.6649,0.396,0.00075
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},11,5.791306,0.5881,0.0711,0.00075
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},12,4.381335,0.6728,0.4329,0.00070337
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",14,2.53671,0.6608,0.4317,0.00060396
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",14,3.998461,0.6277,0.427,0.00060396
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},13,2.727731,0.6171,0.4304,0.00065451
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},11,6.088051,0.6033,0.1942,0.00075
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},12,3.341013,0.6617,0.3779,0.00070337
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},12,3.925436,0.6574,0.4092,0.00070337
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},13,4.677834,0.626,0.4468,0.00065451
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",15,2.819437,0.6338,0.3255,0.00055226
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",15,4.011796,0.6377,0.4157,0.00055226
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},12,5.953336,0.5936,0.2466,0.00070337
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},14,2.453905,0.6589,0.4565,0.00060396
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},13,3.304413,0.6143,0.4616,0.00065451
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},13,4.562009,0.5613,0.4205,0.00065451
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},14,4.199852,0.6654,0.4826,0.00060396
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",16,2.564194,0.6454,0.4219,0.0005
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",16,5.049395,0.6176,0.1594,0.0005
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},13,4.845937,0.598,0.4412,0.00065451
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},15,2.462004,0.6619,0.4436,0.00055226
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},14,2.967037,0.6855,0.4731,0.00060396
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},14,3.884415,0.6309,0.4642,0.00060396
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},15,4.375157,0.6746,0.4356,0.00055226
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",17,2.461727,0.6724,0.4351,0.00044774
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",17,3.762426,0.6657,0.4456,0.00044774
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},14,4.510262,0.6222,0.4566,0.00060396
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},16,2.43448,0.6697,0.4592,0.0005
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},15,3.01237,0.6775,0.444,0.00055226
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},15,4.116511,0.6432,0.4024,0.00055226
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},16,4.213347,0.6747,0.4649,0.0005
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",18,2.561882,0.6624,0.4174,0.00039604
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",18,3.923331,0.6436,0.4186,0.00039604
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},15,4.455088,0.651,0.432,0.00055226
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},17,3.121542,0.6466,0.2027,0.00044774
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},16,3.575186,0.6573,0.2993,0.0005
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},16,4.038902,0.6617,0.3502,0.0005
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},17,4.565703,0.6755,0.4006,0.00044774
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",19,2.63013,0.6536,0.3865,0.00034549
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",19,3.898433,0.6427,0.4301,0.00034549
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},16,4.28207,0.6597,0.4737,0.0005
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},18,3.266578,0.6287,0.1774,0.00039604
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},17,2.820902,0.704,0.4793,0.00044774
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},17,3.791318,0.6741,0.4262,0.00044774
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},18,5.145827,0.6568,0.3056,0.00039604
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",20,2.485829,0.6624,0.4418,0.00029663
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},17,4.290049,0.6788,0.4454,0.00044774
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",20,3.872761,0.6587,0.4313,0.00029663
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},19,3.083079,0.6289,0.2241,0.00034549
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},18,3.210324,0.6727,0.3953,0.00039604
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},18,4.778478,0.6231,0.237,0.00039604
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},19,5.725162,0.6489,0.2119,0.00034549
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",21,2.502109,0.6721,0.4444,0.00025
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},18,4.501786,0.6476,0.4289,0.00039604
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",21,3.875577,0.6522,0.4387,0.00025
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},20,2.484813,0.6737,0.4335,0.00029663
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},19,3.150245,0.6658,0.4214,0.00034549
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},19,4.149028,0.656,0.3379,0.00034549
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},20,4.041593,0.6901,0.4896,0.00029663
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",22,2.46581,0.666,0.4449,0.00020611
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},19,4.624628,0.6557,0.3975,0.00034549
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",22,3.867228,0.6524,0.4291,0.00020611
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},21,2.342918,0.6823,0.4751,0.00025
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},20,2.848615,0.6954,0.4865,0.00029663
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},20,3.772681,0.6607,0.4513,0.00029663
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},21,4.189942,0.6851,0.4796,0.00025
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",23,2.433312,0.6676,0.4615,0.00016543
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},20,4.345768,0.6683,0.4534,0.00029663
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",23,3.74996,0.6596,0.4496,0.00016543
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},22,2.429941,0.669,0.4588,0.00020611
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},21,2.800081,0.7018,0.4982,0.00025
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},21,3.595534,0.6765,0.4752,0.00025
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},22,4.161412,0.6906,0.4854,0.00020611
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",24,2.467826,0.6651,0.4551,0.00012843
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},21,4.252875,0.6718,0.4726,0.00025
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",24,3.760321,0.6594,0.458,0.00012843
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},22,2.895378,0.6936,0.4858,0.00020611
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},23,2.403701,0.6705,0.4755,0.00016543
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},22,3.659434,0.6737,0.4558,0.00020611
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},23,4.107183,0.687,0.4924,0.00016543
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",25,2.452494,0.6679,0.4496,9.549e-05
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},22,4.283984,0.6724,0.4627,0.00020611
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",25,3.810013,0.6547,0.4417,9.549e-05
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},24,2.369118,0.6743,0.4798,0.00012843
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},23,2.838583,0.6947,0.4956,0.00016543
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},23,3.694103,0.6668,0.4686,0.00016543
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},24,4.114129,0.6896,0.4843,0.00012843
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},23,4.233501,0.6667,0.4799,0.00016543
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",26,2.44231,0.665,0.4533,6.699e-05
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",26,3.720405,0.6597,0.4467,6.699e-05
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},25,2.392913,0.6754,0.4611,9.549e-05
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},24,2.928948,0.6888,0.4752,0.00012843
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},25,4.141376,0.6901,0.4838,9.549e-05
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},24,3.627089,0.6702,0.4709,0.00012843
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},24,4.188568,0.6734,0.4765,0.00012843
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",27,2.428152,0.6701,0.4631,4.323e-05
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",27,3.705849,0.6657,0.4561,4.323e-05
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},26,2.332863,0.6806,0.4785,6.699e-05
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},25,2.87806,0.6923,0.4909,9.549e-05
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},26,4.134982,0.6862,0.4818,6.699e-05
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},25,3.651684,0.6743,0.4633,9.549e-05
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},25,4.279578,0.6688,0.4651,9.549e-05
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",28,2.43532,0.669,0.4588,2.447e-05
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",28,3.724777,0.6634,0.4521,2.447e-05
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},26,2.875943,0.6911,0.4858,6.699e-05
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},27,2.330909,0.6877,0.4769,4.323e-05
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},27,4.040807,0.6968,0.4944,4.323e-05
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},26,3.599267,0.674,0.4736,6.699e-05
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},26,4.197428,0.672,0.4764,6.699e-05
82,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,"{'rhf': 0.5, 'rvf': 0.3}",29,2.46106,0.6541,0.4628,1.093e-05
83,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,"{'rhf': 0.5, 'rvf': 0.3}",29,3.75698,0.6479,0.4647,1.093e-05
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},28,2.340761,0.6818,0.4753,2.447e-05
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},27,2.836158,0.698,0.4967,4.323e-05
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},28,4.090279,0.6941,0.4846,2.447e-05
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},27,3.567276,0.682,0.4749,4.323e-05
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},27,4.150768,0.6791,0.4821,4.323e-05
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},28,2.89556,0.6931,0.4823,2.447e-05
84,PSPNet,resnet34,0.001,32,1e-05,0.05,2,1,{'rhf': 0.5},29,2.371153,0.6678,0.4811,1.093e-05
85,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{},29,4.151592,0.6778,0.4878,1.093e-05
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},28,3.594152,0.679,0.4722,2.447e-05
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},28,4.16543,0.6787,0.4792,2.447e-05
87,PSPNet,resnet34,0.001,32,1e-05,0.05,3,1,{},29,2.89446,0.6791,0.4948,1.093e-05
86,PSPNet,resnet34,0.001,32,1e-05,0.05,3,2,{'rhf': 0.5},29,3.655311,0.6607,0.4802,1.093e-05
88,PSPNet,resnet34,0.001,32,1e-05,0.05,4,2,{'rhf': 0.5},29,4.229774,0.6594,0.4831,1.093e-05
