exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},14,3.463294,0.6928,0.4896,0.00120791
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},14,3.772525,0.6761,0.4446,0.00060396
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},15,4.190219,0.6662,0.3642,0.00027613
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},15,3.943381,0.6691,0.3999,0.00110453
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},15,3.895468,0.6861,0.3965,0.00055226
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},15,3.859928,0.6608,0.4319,0.00027613
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},15,3.675576,0.6676,0.4619,0.00110453
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},15,4.115438,0.6679,0.3658,0.00055226
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},16,3.773677,0.673,0.4491,0.00025
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},16,3.712488,0.6891,0.4388,0.001
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},16,3.767445,0.6828,0.4341,0.0005
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},16,3.723917,0.6843,0.4419,0.00025
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},16,3.389605,0.6999,0.491,0.001
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},16,3.855719,0.6762,0.4173,0.0005
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},17,3.998144,0.6786,0.4399,0.00022387
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},17,3.690641,0.6869,0.4674,0.00089547
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},17,3.774311,0.6941,0.4412,0.00044774
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},17,3.910227,0.6817,0.4278,0.00022387
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},17,3.538104,0.7018,0.4899,0.00089547
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},17,3.870155,0.6875,0.4397,0.00044774
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},18,3.983137,0.6672,0.4221,0.00019802
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},18,3.703288,0.6819,0.4418,0.00079209
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},18,3.755166,0.6866,0.4396,0.00039604
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},18,3.891241,0.6761,0.4177,0.00019802
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},18,3.619119,0.6883,0.4441,0.00079209
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},18,3.921992,0.6737,0.4053,0.00039604
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},19,3.902592,0.6817,0.4414,0.00017275
169,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.05,3,2,{},19,3.701603,0.6923,0.4503,0.00069098
172,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.1,3,2,{},19,3.896463,0.6823,0.4294,0.00034549
168,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.05,3,2,{},19,3.973535,0.673,0.4143,0.00017275
167,DPT,tu-maxvit_nano_rw_256,0.002,64,1e-05,0.1,3,2,{},19,3.458873,0.7017,0.4992,0.00069098
170,DPT,tu-maxvit_nano_rw_256,0.001,64,1e-05,0.05,3,2,{},19,3.880174,0.6754,0.4313,0.00034549
171,DPT,tu-maxvit_nano_rw_256,0.0005,64,1e-05,0.1,3,2,{},20,3.957345,0.6729,0.4158,0.00014832
